Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Lyase Activity (GO:0051349),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,PARK7
GO_Biological_Process_2023,Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,PARK7
GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,TNFRSF4
GO_Biological_Process_2023,Regulation Of Neuron Projection Arborization (GO:0150011),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,DVL1
GO_Biological_Process_2023,Bone Morphogenesis (GO:0060349),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,SKI
GO_Biological_Process_2023,Prostanoid Biosynthetic Process (GO:0046457),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,PRXL2B
GO_Biological_Process_2023,"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,NOL9
GO_Biological_Process_2023,Medium-Chain Fatty Acid Metabolic Process (GO:0051791),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,ACOT7
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,CPTP
GO_Biological_Process_2023,Respiratory Electron Transport Chain (GO:0022904),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,MTCO2P12
GO_Biological_Process_2023,Positive Regulation Of Acute Inflammatory Response (GO:0002675),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,PARK7
GO_Biological_Process_2023,Myotube Cell Development (GO:0014904),1/14,0.1312937743788508,0.5620057616930447,0,0,7.648627754155393,15.529145947074284,SKI
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),2/65,0.137821576382599,0.5620057616930447,0,0,3.1645021645021645,6.271395690931595,TNFRSF18;HES5
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,PLEKHN1
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,PARK7
GO_Biological_Process_2023,Negative Regulation Of Gluconeogenesis (GO:0045721),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,C1QTNF12
GO_Biological_Process_2023,Regulation Of Hormone Secretion (GO:0046883),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,VAMP3
GO_Biological_Process_2023,Regulation Of Interleukin-13 Production (GO:0032656),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,PRKCZ
GO_Biological_Process_2023,Regulation Of mRNA Metabolic Process (GO:1903311),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,CDK11B
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,ISG15
GO_Biological_Process_2023,Presynapse Assembly (GO:0099054),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,DVL1
GO_Biological_Process_2023,Mitotic Chromosome Condensation (GO:0007076),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,PHF13
GO_Biological_Process_2023,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,SKI
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),1/15,0.139986908731619,0.5620057616930447,0,0,7.101938262742283,13.963876250165317,NPHP4
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),3/130,0.1415370182821212,0.5620057616930447,0,0,2.3589671849394462,4.612238445645575,TNFRSF18;TNFRSF14;HES5
GO_Biological_Process_2023,Synapse Organization (GO:0050808),3/131,0.1438539098727956,0.5620057616930447,0,0,2.340418781725888,4.537971401166285,DVL1;SDF4;AGRN
GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),7/434,0.1457713404977032,0.5620057616930447,0,0,1.6455448908519494,3.168852200662027,RNF223;MIB2;KLHL21;PEX10;ISG15;UBE2J2;FAAP20
GO_Biological_Process_2023,DNA-templated Transcription Termination (GO:0006353),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,SSU72
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Migration (GO:2000403),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,TNFRSF14
GO_Biological_Process_2023,Vasculature Development (GO:0001944),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,ERRFI1
GO_Biological_Process_2023,Apoptotic Nuclear Changes (GO:0030262),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,DFFB
GO_Biological_Process_2023,Oligodendrocyte Development (GO:0014003),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,HES5
GO_Biological_Process_2023,Maturation Of 5.8S rRNA (GO:0000460),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,NOL9
GO_Biological_Process_2023,Protein Localization To Mitochondrion (GO:0070585),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,ISG15
GO_Biological_Process_2023,Protein Targeting To Peroxisome (GO:0006625),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,PEX10
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,MTCO2P12
GO_Biological_Process_2023,Negative Regulation Of Biosynthetic Process (GO:0009890),1/16,0.1485934818111902,0.5620057616930447,0,0,6.628140703517588,12.636822082241835,PARK7
GO_Biological_Process_2023,Regulation Of Cellular Respiration (GO:0043457),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PRDM16
GO_Biological_Process_2023,Negative Regulation Of Fibroblast Proliferation (GO:0048147),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,SKI
GO_Biological_Process_2023,Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,RNF207
GO_Biological_Process_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,GNB1
GO_Biological_Process_2023,Regulation Of Glucose Transmembrane Transport (GO:0010827),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,C1QTNF12
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PARK7
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PARK7
GO_Biological_Process_2023,Prostaglandin Biosynthetic Process (GO:0001516),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PRXL2B
GO_Biological_Process_2023,Carbohydrate Derivative Transport (GO:1901264),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,CPTP
GO_Biological_Process_2023,Regulation Of Protein Sumoylation (GO:0033233),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PARK7
GO_Biological_Process_2023,Regulation Of Receptor Recycling (GO:0001919),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,VAMP3
GO_Biological_Process_2023,Peroxisomal Membrane Transport (GO:0015919),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PEX10
GO_Biological_Process_2023,Receptor Recycling (GO:0001881),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,PEX10
GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),1/17,0.157114351192228,0.5620057616930447,0,0,6.21356783919598,11.499955704952034,SCNN1D
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),2/71,0.1585864433775845,0.5620057616930447,0,0,2.888449714536671,5.318951469597782,DVL1;PARK7
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,PRKCZ
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,ERRFI1
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,SCNN1D
GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,HES5
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,PARK7
GO_Biological_Process_2023,Maintenance Of Protein Location In Nucleus (GO:0051457),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,PARK7
GO_Biological_Process_2023,Cell Junction Maintenance (GO:0034331),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,SDF4
GO_Biological_Process_2023,Response To Ethanol (GO:0045471),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,SDF4
GO_Biological_Process_2023,Negative Regulation Of ERBB Signaling Pathway (GO:1901185),1/18,0.1655503660358053,0.5620057616930447,0,0,5.847768253029855,10.51709310132786,ERRFI1
GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),2/75,0.1727335422229741,0.5620057616930447,0,0,2.72962501729625,4.793235424721277,SKI;HES5
GO_Biological_Process_2023,DNA Catabolic Process (GO:0006308),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,DFFB
GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,SKI
GO_Biological_Process_2023,Insulin Secretion (GO:0030073),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,PARK7
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,TP73
GO_Biological_Process_2023,Oligodendrocyte Differentiation (GO:0048709),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,HES5
GO_Biological_Process_2023,Cellular Response To Catecholamine Stimulus (GO:0071870),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,GNB1
GO_Biological_Process_2023,Receptor Clustering (GO:0043113),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,DVL1
GO_Biological_Process_2023,Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,CAMTA1
GO_Biological_Process_2023,Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,CAMTA1
GO_Biological_Process_2023,Regulation Of Autophagy Of Mitochondrion (GO:1903146),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,PARK7
GO_Biological_Process_2023,snRNA Processing (GO:0016180),1/19,0.1739023671527052,0.5620057616930447,0,0,5.522613065326633,9.66049300943,INTS11
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),3/144,0.1750440509507228,0.5620057616930447,0,0,2.1232314504806133,3.700192853755635,GNB1;TNFRSF25;PARK7
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),2/77,0.1798830098073791,0.5620057616930447,0,0,2.656565656565657,4.5572017962830635,SKI;PRDM16
GO_Biological_Process_2023,Striated Muscle Cell Differentiation (GO:0051146),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,SKI
GO_Biological_Process_2023,Anterior/Posterior Axis Specification (GO:0009948),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,SKI
GO_Biological_Process_2023,Limb Morphogenesis (GO:0035108),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,SKI
GO_Biological_Process_2023,Long-Term Synaptic Potentiation (GO:0060291),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,PRKCZ
GO_Biological_Process_2023,Cellular Response To pH (GO:0071467),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,SCNN1D
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,TP73
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),1/20,0.182171186958547,0.5620057616930447,0,0,5.231684739486909,8.908556962758436,TP73
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),2/78,0.1834746263330842,0.5620057616930447,0,0,2.621477937267411,4.445184817601474,ISG15;PEX10
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,PARK7
GO_Biological_Process_2023,Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,PARK7
GO_Biological_Process_2023,"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,NOL9
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,NADK
GO_Biological_Process_2023,Positive Regulation Of T Cell Cytokine Production (GO:0002726),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,PRKCZ
GO_Biological_Process_2023,snRNA Metabolic Process (GO:0016073),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,INTS11
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),1/21,0.1903576498347592,0.5620057616930447,0,0,4.969849246231155,8.244237447277422,SCNN1D
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),2/82,0.1979403391192459,0.5620057616930447,0,0,2.48989898989899,4.033112516956104,PARK7;NOC2L
GO_Biological_Process_2023,Regulation Of Histone Acetylation (GO:0035065),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,NOC2L
GO_Biological_Process_2023,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,PARK7
GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,GNB1
GO_Biological_Process_2023,Postreplication Repair (GO:0006301),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,FAAP20
GO_Biological_Process_2023,Regulation Of Protein Export From Nucleus (GO:0046825),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,PARK7
GO_Biological_Process_2023,Peptidyl-Glutamic Acid Modification (GO:0018200),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,TTLL10
GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,MRPL20
GO_Biological_Process_2023,Positive Regulation Of Cilium Assembly (GO:0045724),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,WRAP73
GO_Biological_Process_2023,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),1/22,0.1984625719282345,0.5620057616930447,0,0,4.732950466618808,7.653913334056085,PRKCZ
GO_Biological_Process_2023,Epithelium Development (GO:0060429),3/154,0.2002008345355087,0.5620057616930447,0,0,1.981611591084815,3.1872919406168263,ERRFI1;DVL1;HES5
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),2/84,0.2052250792916977,0.5620057616930447,0,0,2.4289233801428924,3.84655954231675,ACOT7;NADK
GO_Biological_Process_2023,Regulation Of Centrosome Cycle (GO:0046605),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,CCNL2
GO_Biological_Process_2023,Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,ERRFI1
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,PARK7
GO_Biological_Process_2023,Negative Regulation Of Neuron Differentiation (GO:0045665),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,HES5
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,PARK7
GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,PARK7
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,PRKCZ
GO_Biological_Process_2023,Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,ERRFI1
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,TNFRSF14
GO_Biological_Process_2023,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),1/23,0.2064867613185778,0.5620057616930447,0,0,4.517587939698492,7.126580711797677,PER3
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),2/86,0.2125388044387241,0.5620057616930447,0,0,2.370851370851371,3.671573213687656,DVL1;PARK7
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Immune Response (GO:0002718),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,TNFRSF14
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,PARK7
GO_Biological_Process_2023,Neuromuscular Junction Development (GO:0007528),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,DVL1
GO_Biological_Process_2023,mRNA Polyadenylation (GO:0006378),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,SSU72
GO_Biological_Process_2023,Peroxisome Organization (GO:0007031),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,PEX10
GO_Biological_Process_2023,Photoperiodism (GO:0009648),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,PER3
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),1/24,0.2144310182188985,0.5620057616930447,0,0,4.320952589032117,6.653261007649563,PARK7
